"Area
Code",St,Cnty,Own,NAICS,Year,Qtr,Area Type,St Name,Area,Ownership,Industry,Status Code,Establishment Count,January Employment,February Employment,March Employment,Total Quarterly Wages,Average Weekly Wage,Employment Location Quotient Relative to U.S.,Total Wage Location Quotient Relative to U.S.
72015,72,015,2,10,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",State Government,"10 Total, all industries",,8,327,330,330,"2,635,946",616,3.88,3.85
72015,72,015,3,10,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",Local Government,"10 Total, all industries",,2,384,384,384,"1,546,645",310,1.45,0.88
72015,72,015,5,10,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",Private,"10 Total, all industries",,98,"1,940","1,976","2,055","18,287,561",707,0.87,0.93
72015,72,015,5,101,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",Private,101 Goods-producing,N,20,0,0,0,0,0,0.00,0.00
72015,72,015,5,1011,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",Private,1011 Natural resources and mining,,5,3,3,3,"7,208",185,0.10,0.03
72015,72,015,5,1012,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",Private,1012 Construction,,6,21,21,24,"95,562",334,0.17,0.09
72015,72,015,5,1013,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",Private,1013 Manufacturing,N,9,0,0,0,0,0,0.00,0.00
72015,72,015,5,102,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",Private,102 Service-providing,N,78,0,0,0,0,0,0.00,0.00
72015,72,015,5,1021,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,24,504,490,507,"1,991,983",306,0.98,0.57
72015,72,015,5,1022,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",Private,1022 Information,N,1,0,0,0,0,0,0.00,0.00
72015,72,015,5,1023,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",Private,1023 Financial activities,,8,25,25,26,"154,609",469,0.16,0.06
72015,72,015,5,1024,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",Private,1024 Professional and business services,N,3,0,0,0,0,0,0.00,0.00
72015,72,015,5,1025,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",Private,1025 Education and health services,,21,237,242,240,"2,162,220",694,0.54,0.74
72015,72,015,5,1026,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,15,203,198,203,"772,621",295,0.69,0.80
72015,72,015,5,1027,2023,1,County,Puerto Rico,"Arroyo Municipio, Puerto Rico",Private,1027 Other services,,6,14,14,14,"57,612",317,0.17,0.13
72017,72,017,0,10,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,306,"10,539","10,504","10,471","109,331,438",801,1.00,1.00
72017,72,017,1,10,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,12,12,12,"241,387","1,547",0.06,0.09
72017,72,017,2,10,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",State Government,"10 Total, all industries",,12,450,451,455,"3,703,841",630,1.42,1.12
72017,72,017,3,10,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Local Government,"10 Total, all industries",,4,"1,412","1,412","1,412","8,279,005",451,1.41,0.98
72017,72,017,5,10,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Private,"10 Total, all industries",,289,"8,665","8,629","8,592","97,107,205",866,0.96,1.02
72017,72,017,5,101,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Private,101 Goods-producing,,52,"3,629","3,635","3,673","69,638,712","1,469",2.39,4.03
72017,72,017,5,1011,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Private,1011 Natural resources and mining,N,2,0,0,0,0,0,0.00,0.00
72017,72,017,5,1012,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Private,1012 Construction,N,29,0,0,0,0,0,0.00,0.00
72017,72,017,5,1013,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Private,1013 Manufacturing,,21,"3,102","3,112","3,137","66,098,204","1,631",3.53,6.23
72017,72,017,5,102,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Private,102 Service-providing,,237,"5,036","4,994","4,919","27,468,493",424,0.66,0.35
72017,72,017,5,1021,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,101,"2,241","2,160","2,169","12,591,827",442,1.11,0.74
72017,72,017,5,1022,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Private,1022 Information,,3,68,69,69,"410,622",460,0.33,0.09
72017,72,017,5,1023,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Private,1023 Financial activities,,14,121,128,132,"800,335",485,0.22,0.06
72017,72,017,5,1024,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Private,1024 Professional and business services,,18,"1,267","1,290","1,194","7,122,883",438,0.77,0.32
72017,72,017,5,1025,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Private,1025 Education and health services,,35,461,458,452,"3,066,693",516,0.27,0.22
72017,72,017,5,1026,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,49,831,842,855,"3,259,263",298,0.78,0.70
72017,72,017,5,1027,2023,1,County,Puerto Rico,"Barceloneta Municipio, Puerto Rico",Private,1027 Other services,,17,47,47,48,"216,870",352,0.16,0.10
72019,72,019,0,10,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,382,"3,299","3,384","3,414","20,337,101",465,1.00,1.00
72019,72,019,1,10,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,7,8,8,"151,926","1,524",0.12,0.31
72019,72,019,2,10,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",State Government,"10 Total, all industries",,13,621,626,624,"5,171,734",638,5.97,8.39
72019,72,019,3,10,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Local Government,"10 Total, all industries",,2,283,285,278,"1,174,561",320,0.85,0.75
72019,72,019,5,10,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Private,"10 Total, all industries",,366,"2,388","2,465","2,504","13,838,880",434,0.86,0.78
72019,72,019,5,101,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Private,101 Goods-producing,,108,465,497,518,"2,117,290",330,1.04,0.66
72019,72,019,5,1011,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Private,1011 Natural resources and mining,,48,124,143,125,"312,320",184,3.27,1.31
72019,72,019,5,1012,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Private,1012 Construction,,41,157,157,161,"778,604",378,0.93,0.78
72019,72,019,5,1013,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Private,1013 Manufacturing,,19,184,197,232,"1,026,366",386,0.80,0.52
72019,72,019,5,102,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Private,102 Service-providing,,258,"1,923","1,968","1,986","11,721,590",460,0.82,0.81
72019,72,019,5,1021,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,101,697,696,706,"4,272,089",470,1.11,1.35
72019,72,019,5,1022,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Private,1022 Information,,4,24,22,22,"205,413",697,0.32,0.23
72019,72,019,5,1023,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Private,1023 Financial activities,,17,198,200,204,"1,504,766",577,1.05,0.63
72019,72,019,5,1024,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Private,1024 Professional and business services,,27,101,101,104,"721,925",544,0.21,0.18
72019,72,019,5,1025,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Private,1025 Education and health services,,36,468,511,515,"3,411,199",527,0.95,1.30
72019,72,019,5,1026,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,53,360,363,361,"1,293,720",275,1.00,1.50
72019,72,019,5,1027,2023,1,County,Puerto Rico,"Barranquitas Municipio, Puerto Rico",Private,1027 Other services,,20,75,75,74,"312,478",322,0.73,0.79
72021,72,021,0,10,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,"3,098","54,247","54,667","55,395","413,309,842",580,1.00,1.00
72021,72,021,1,10,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,8,"1,352","1,377","1,385","21,786,948","1,222",1.31,2.17
72021,72,021,2,10,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",State Government,"10 Total, all industries",,27,"7,747","7,810","7,825","66,661,094",658,4.61,5.32
72021,72,021,3,10,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Local Government,"10 Total, all industries",,2,"2,050","2,072","2,088","12,931,974",481,0.40,0.40
72021,72,021,5,10,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Private,"10 Total, all industries",,"3,061","43,098","43,408","44,097","311,929,826",551,0.93,0.87
72021,72,021,5,101,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Private,101 Goods-producing,,323,"3,840","3,816","3,863","27,466,821",550,0.48,0.42
72021,72,021,5,1011,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Private,1011 Natural resources and mining,,8,107,111,120,"679,765",464,0.19,0.14
72021,72,021,5,1012,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Private,1012 Construction,,149,"1,316","1,286","1,300","9,566,526",566,0.46,0.47
72021,72,021,5,1013,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Private,1013 Manufacturing,,166,"2,417","2,419","2,443","17,220,530",546,0.52,0.43
72021,72,021,5,102,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Private,102 Service-providing,,"2,738","39,258","39,592","40,234","284,463,005",551,1.03,0.97
72021,72,021,5,1021,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,973,"15,911","15,842","16,065","136,022,125",656,1.55,2.12
72021,72,021,5,1022,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Private,1022 Information,,30,459,457,458,"4,863,680",817,0.41,0.27
72021,72,021,5,1023,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Private,1023 Financial activities,,168,"1,220","1,235","1,241","9,862,183",616,0.39,0.20
72021,72,021,5,1024,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Private,1024 Professional and business services,,370,"6,701","6,703","6,910","42,338,627",481,0.84,0.51
72021,72,021,5,1025,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Private,1025 Education and health services,,652,"8,537","8,851","8,938","62,589,804",549,1.02,1.18
72021,72,021,5,1026,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,347,"5,319","5,390","5,504","21,568,414",307,0.94,1.23
72021,72,021,5,1027,2023,1,County,Puerto Rico,"Bayamon Municipio, Puerto Rico",Private,1027 Other services,,198,"1,111","1,114","1,118","7,218,172",498,0.68,0.89
72023,72,023,0,10,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,665,"6,163","6,237","6,600","31,871,360",387,1.00,1.00
72023,72,023,1,10,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,2,24,24,23,"517,451","1,682",0.18,0.67
72023,72,023,2,10,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",State Government,"10 Total, all industries",,12,650,655,656,"5,263,107",619,3.25,5.45
72023,72,023,3,10,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Local Government,"10 Total, all industries",,2,437,450,472,"2,059,588",350,0.75,0.83
72023,72,023,5,10,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Private,"10 Total, all industries",,649,"5,052","5,108","5,449","24,031,214",355,0.97,0.87
72023,72,023,5,101,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Private,101 Goods-producing,,85,"1,351","1,351","1,580","6,638,295",358,1.63,1.32
72023,72,023,5,1011,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Private,1011 Natural resources and mining,,30,122,121,139,"568,611",344,1.88,1.52
72023,72,023,5,1012,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Private,1012 Construction,,26,191,189,204,"1,015,351",401,0.61,0.65
72023,72,023,5,1013,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Private,1013 Manufacturing,,29,"1,038","1,041","1,237","5,054,333",352,2.21,1.63
72023,72,023,5,102,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Private,102 Service-providing,,564,"3,701","3,757","3,869","17,392,919",354,0.83,0.77
72023,72,023,5,1021,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,147,"1,247","1,265","1,299","5,749,910",348,1.05,1.16
72023,72,023,5,1022,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Private,1022 Information,,6,70,71,71,"437,805",477,0.54,0.32
72023,72,023,5,1023,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Private,1023 Financial activities,,27,149,149,150,"1,136,413",585,0.40,0.30
72023,72,023,5,1024,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Private,1024 Professional and business services,,65,246,258,253,"1,327,796",405,0.26,0.21
72023,72,023,5,1025,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Private,1025 Education and health services,,106,624,626,647,"3,860,620",470,0.62,0.94
72023,72,023,5,1026,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,144,"1,206","1,226","1,285","4,269,416",265,1.85,3.16
72023,72,023,5,1027,2023,1,County,Puerto Rico,"Cabo Rojo Municipio, Puerto Rico",Private,1027 Other services,,69,159,162,164,"610,959",291,0.84,0.98
72025,72,025,0,10,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,"2,399","43,964","43,991","44,499","342,984,261",598,1.00,1.00
72025,72,025,1,10,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,3,196,198,191,"2,508,993",990,0.23,0.30
72025,72,025,2,10,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",State Government,"10 Total, all industries",,28,"3,981","4,005","4,023","33,455,561",643,2.95,3.22
72025,72,025,3,10,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Local Government,"10 Total, all industries",,4,"1,996","2,010","2,117","13,776,686",519,0.50,0.52
72025,72,025,5,10,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Private,"10 Total, all industries",,"2,364","37,791","37,778","38,168","293,243,021",595,1.00,0.99
72025,72,025,5,101,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Private,101 Goods-producing,,238,"4,427","4,487","4,562","41,856,837",717,0.70,0.77
72025,72,025,5,1011,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Private,1011 Natural resources and mining,,18,116,101,104,"512,542",368,0.21,0.13
72025,72,025,5,1012,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Private,1012 Construction,,118,"1,405","1,411","1,467","10,605,569",571,0.65,0.63
72025,72,025,5,1013,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Private,1013 Manufacturing,,102,"2,906","2,975","2,991","30,738,726",800,0.79,0.92
72025,72,025,5,102,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Private,102 Service-providing,,"2,126","33,364","33,291","33,606","251,386,184",579,1.07,1.03
72025,72,025,5,1021,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,697,"11,651","11,534","11,619","85,867,027",569,1.40,1.61
72025,72,025,5,1022,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Private,1022 Information,,22,472,449,447,"4,395,961",742,0.50,0.30
72025,72,025,5,1023,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Private,1023 Financial activities,,155,"1,695","1,707","1,718","14,640,390",660,0.68,0.36
72025,72,025,5,1024,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Private,1024 Professional and business services,,331,"8,206","8,258","8,341","75,750,260",705,1.26,1.10
72025,72,025,5,1025,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Private,1025 Education and health services,,479,"6,583","6,567","6,594","49,460,524",578,0.93,1.12
72025,72,025,5,1026,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,275,"3,921","3,944","4,045","16,112,448",312,0.86,1.11
72025,72,025,5,1027,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Private,1027 Other services,,166,820,816,826,"5,144,416",482,0.63,0.77
72025,72,025,5,1029,2023,1,County,Puerto Rico,"Caguas Municipio, Puerto Rico",Private,1029 Unclassified,,1,16,16,16,"15,158",73,0.13,0.02
72027,72,027,0,10,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Total Covered,"10 Total, all industries",,395,"4,276","4,237","4,429","22,452,547",400,1.00,1.00
72027,72,027,1,10,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Federal Government,"10 Total, all industries",,1,9,10,10,"194,041","1,544",0.12,0.36
72027,72,027,2,10,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",State Government,"10 Total, all industries",,12,659,661,657,"5,430,780",634,4.85,7.98
72027,72,027,3,10,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Local Government,"10 Total, all industries",,1,429,406,411,"1,633,563",303,0.97,0.94
72027,72,027,5,10,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Private,"10 Total, all industries",,381,"3,179","3,160","3,351","15,194,163",362,0.88,0.78
72027,72,027,5,101,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Private,101 Goods-producing,,97,"1,158","1,164","1,326","5,079,051",321,2.04,1.43
72027,72,027,5,1011,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Private,1011 Natural resources and mining,,42,200,198,200,"718,905",277,4.03,2.73
72027,72,027,5,1012,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Private,1012 Construction,,39,215,225,232,"1,098,371",377,1.04,0.99
72027,72,027,5,1013,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Private,1013 Manufacturing,,16,743,741,894,"3,261,775",317,2.38,1.50
72027,72,027,5,102,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Private,102 Service-providing,,284,"2,021","1,996","2,025","10,115,112",386,0.65,0.63
72027,72,027,5,1021,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Private,"1021 Trade, transportation, and utilities",,124,764,767,761,"3,696,884",372,0.92,1.06
72027,72,027,5,1022,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Private,1022 Information,,3,40,39,41,"179,916",346,0.46,0.19
72027,72,027,5,1023,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Private,1023 Financial activities,,14,158,157,160,"1,169,518",568,0.64,0.44
72027,72,027,5,1024,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Private,1024 Professional and business services,,31,133,136,138,"646,888",367,0.21,0.14
72027,72,027,5,1025,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Private,1025 Education and health services,,49,436,435,440,"2,932,990",516,0.63,1.02
72027,72,027,5,1026,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Private,1026 Leisure and hospitality,,45,438,407,429,"1,223,912",222,0.92,1.28
72027,72,027,5,1027,2023,1,County,Puerto Rico,"Camuy Municipio, Puerto Rico",Private,1027 Other services,,18,52,55,56,"265,004",375,0.43,0.60
